@relation pm10_data

@attribute PM-10 numeric
@attribute O3 numeric
@attribute NO2 numeric
@attribute CO numeric
@attribute SO2 numeric
@attribute temperatures numeric
@attribute wind_velocity numeric
@attribute wind_direction numeric
@attribute relative_humidity numeric

@data
46,0.229885,0.233333,0.15,0.037037,0.241379,0.413793,0.941176,0.652299
42,0.195402,0.255556,0.2,0.222222,0.241379,0.413793,0.941176,0.652299
30,0.183908,0.255556,0.2,0.222222,0.241379,0.413793,0.941176,0.652299
30,0.275862,0.177778,0.2,0.185185,0.241379,0.413793,0.941176,0.652299
48,0.137931,0.4,0.25,0.222222,0.241379,0.413793,0.941176,0.652299
21,0.149425,0.322222,0.2,0.259259,0.241379,0.413793,0.941176,0.652299
36,0.172414,0.288889,0.3,0.259259,0.241379,0.413793,0.941176,0.652299
29,0.172414,0.266667,0.25,0.185185,0.241379,0.413793,0.941176,0.652299
37,0.252874,0.111111,0.15,0.185185,0.241379,0.413793,0.941176,0.652299
40,0.126437,0.288889,0.35,0.074074,0.241379,0.413793,0.941176,0.652299
30,0.206897,0.144444,0.4,0.185185,0.241379,0.413793,0.941176,0.652299
37,0.172414,0.311111,0.2,0.259259,0.241379,0.413793,0.941176,0.652299
44,0.114943,0.233333,0.25,0.259259,0.241379,0.413793,0.941176,0.652299
26,0.126437,0.388889,0.2,0.296296,0.265086,0.181034,0,0.527299
45,0.149425,0.344444,0.3,0.333333,0.265086,0.181034,0,0.527299
56,0.137931,0.444444,0.25,0.296296,0.265086,0.181034,0,0.527299
43,0.137931,0.211111,0.35,0.296296,0.265086,0.181034,0,0.527299
42,0.206897,0.166667,0.1,0.185185,0.265086,0.181034,0,0.527299
54,0.172414,0.311111,0.2,0.111111,0.265086,0.181034,0,0.527299
52,0.137931,0.377778,0.25,0.333333,0.265086,0.181034,0,0.527299
38,0.103448,0.4,0.3,0.259259,0.265086,0.181034,0,0.527299
47,0.137931,0.4,0.25,0.296296,0.265086,0.181034,0,0.527299
35,0.103448,0.422222,0.35,0.222222,0.265086,0.181034,0,0.527299
48,0.103448,0.322222,0.35,0.111111,0.265086,0.181034,0,0.527299
39,0.206897,0.3,0.25,0.222222,0.265086,0.181034,0,0.527299
51,0.091954,0.3,0.25,0.407407,0.265086,0.181034,0,0.527299
67,0.068966,0.677778,0.4,0.259259,0.336207,0.172414,0.088235,0.462644
36,0.057471,0.588889,0.35,0.259259,0.336207,0.172414,0.088235,0.462644
47,0.103448,0.288889,0.35,0.222222,0.336207,0.172414,0.088235,0.462644
56,0.08046,0.588889,0.35,0.37037,0.336207,0.172414,0.088235,0.462644
63,0.068966,0.477778,0.45,0.37037,0.336207,0.172414,0.088235,0.462644
53,0.057471,0.433333,0.4,0.111111,0.336207,0.172414,0.088235,0.462644
53,0.137931,0.244444,0.15,0.185185,0.336207,0.172414,0.088235,0.462644
64,0.091954,0.5,0.35,0.296296,0.336207,0.172414,0.088235,0.462644
66,0.068966,0.477778,0.25,0.185185,0.336207,0.172414,0.088235,0.462644
42,0.034483,0.533333,0.4,0.185185,0.336207,0.172414,0.088235,0.462644
53,0.068966,0.544444,0.4,0.185185,0.336207,0.172414,0.088235,0.462644
49,0.091954,0.488889,0.4,0.37037,0.336207,0.172414,0.088235,0.462644
49,0.068966,0.522222,0.35,0.296296,0.336207,0.172414,0.088235,0.462644
73,0.045977,0.555556,0.45,0.259259,0.362069,0.189655,0.352941,0.692529
59,0.057471,0.322222,0.45,0.222222,0.362069,0.189655,0.352941,0.692529
92,0.045977,0.711111,0.45,0.222222,0.362069,0.189655,0.352941,0.692529
62,0.068966,0.544444,0.55,0.333333,0.362069,0.189655,0.352941,0.692529
55,0.022989,0.633333,0.45,0.259259,0.362069,0.189655,0.352941,0.692529
76,0.057471,0.633333,0.5,0.222222,0.362069,0.189655,0.352941,0.692529
91,0.022989,0.566667,0.4,0.148148,0.362069,0.189655,0.352941,0.692529
70,0.183908,0.2,0.15,0.185185,0.362069,0.189655,0.352941,0.692529
84,0.057471,0.511111,0.4,0.259259,0.362069,0.189655,0.352941,0.692529
63,0.045977,0.444444,0.4,0.111111,0.362069,0.189655,0.352941,0.692529
81,0.057471,0.644444,0.4,0.296296,0.362069,0.189655,0.352941,0.692529
52,0.022989,0.522222,0.45,0.185185,0.362069,0.189655,0.352941,0.692529
88,0.034483,0.5,0.55,0.37037,0.362069,0.189655,0.352941,0.692529
62,0.034483,0.433333,0.45,0.074074,0.368534,0.181034,0.205882,0.728448
58,0.034483,0.311111,0.5,0.185185,0.368534,0.181034,0.205882,0.728448
81,0.252874,0.144444,0.1,0.185185,0.368534,0.181034,0.205882,0.728448
95,0.022989,0.477778,0.55,0.37037,0.368534,0.181034,0.205882,0.728448
76,0.103448,0.411111,0.45,0.185185,0.368534,0.181034,0.205882,0.728448
78,0.068966,0.444444,0.4,0.222222,0.368534,0.181034,0.205882,0.728448
52,0.057471,0.366667,0.4,0.148148,0.368534,0.181034,0.205882,0.728448
62,0.034483,0.511111,0.55,0.296296,0.368534,0.181034,0.205882,0.728448
