PM-2.5,O3,NO2,CO,SO2,temperatures,wind_velocity,wind_direction,relative_humidity
55.0,0.1931818181818182,0.3289473684210526,0.23529411764705885,0.30434782608695654,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
41.0,0.3068181818181819,0.18421052631578946,0.17647058823529416,0.30434782608695654,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
57.0,0.17045454545454547,0.3421052631578948,0.23529411764705885,0.13043478260869565,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
57.0,0.13636363636363638,0.6052631578947368,0.35294117647058826,0.13043478260869565,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
41.0,0.15909090909090912,0.2894736842105263,0.411764705882353,0.2173913043478261,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
52.0,0.17045454545454547,0.31578947368421056,0.11764705882352941,0.2173913043478261,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
32.0,0.3181818181818182,0.23684210526315788,0.29411764705882354,0.17391304347826086,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
44.0,0.20454545454545459,0.3289473684210526,0.23529411764705885,0.2608695652173913,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
38.0,0.27272727272727276,0.19736842105263158,0.23529411764705885,0.34782608695652173,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
49.0,0.26136363636363635,0.3421052631578948,0.29411764705882354,0.30434782608695654,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
46.0,0.15909090909090912,0.40789473684210525,0.411764705882353,0.30434782608695654,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
50.0,0.18181818181818182,0.35526315789473684,0.23529411764705885,0.2173913043478261,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
51.0,0.1931818181818182,0.3026315789473684,0.29411764705882354,0.2173913043478261,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
32.0,0.25,0.2105263157894737,0.17647058823529416,0.13043478260869565,0.3282442748091603,0.2976190476190476,0.9411764705882353,0.4275274056029233
44.0,0.17045454545454547,0.46052631578947373,0.4705882352941177,0.34782608695652173,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
56.0,0.14772727272727273,0.44736842105263164,0.29411764705882354,0.2173913043478261,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
55.0,0.09090909090909091,0.5263157894736842,0.35294117647058826,0.34782608695652173,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
55.0,0.06818181818181819,0.4868421052631579,0.17647058823529416,0.30434782608695654,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
39.0,0.25,0.3421052631578948,0.35294117647058826,0.13043478260869565,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
52.0,0.125,0.5263157894736842,0.35294117647058826,0.2608695652173913,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
32.0,0.2840909090909091,0.23684210526315788,0.17647058823529416,0.17391304347826086,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
42.0,0.1931818181818182,0.40789473684210525,0.29411764705882354,0.30434782608695654,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
42.0,0.3068181818181819,0.23684210526315788,0.23529411764705885,0.4347826086956521,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
37.0,0.27272727272727276,0.2763157894736842,0.23529411764705885,0.47826086956521735,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
51.0,0.10227272727272727,0.6710526315789475,0.35294117647058826,0.13043478260869565,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
51.0,0.18181818181818182,0.39473684210526316,0.411764705882353,0.30434782608695654,0.3994910941475827,0.28571428571428575,0.7352941176470589,0.559074299634592
