@relation pm10_data

@attribute PM-10 numeric
@attribute O3 numeric
@attribute NO2 numeric
@attribute CO numeric
@attribute SO2 numeric
@attribute temperatures numeric
@attribute wind_velocity numeric
@attribute wind_direction numeric
@attribute relative_humidity numeric

@data
33,0.078261,0.253165,0.266667,0.166667,0.236443,0.197674,0.941176,0.384397
38,0.069565,0.291139,0.4,0.416667,0.236443,0.197674,0.941176,0.384397
40,0.086957,0.126582,0.266667,0.125,0.236443,0.197674,0.941176,0.384397
59,0.078261,0.341772,0.466667,0.333333,0.21692,0.27907,0.882353,0.443972
47,0.095652,0.265823,0.266667,0.083333,0.21692,0.27907,0.882353,0.443972
53,0.086957,0.227848,0.2,0.083333,0.21692,0.27907,0.882353,0.443972
39,0.113043,0.291139,0.4,0.25,0.21692,0.27907,0.882353,0.443972
35,0.078261,0.265823,0.333333,0.375,0.21692,0.27907,0.882353,0.443972
33,0.095652,0.21519,0.266667,0.125,0.21692,0.27907,0.882353,0.443972
37,0.104348,0.088608,0.266667,0.083333,0.21692,0.27907,0.882353,0.443972
41,0.104348,0.177215,0.133333,0.041667,0.24295,0.244186,0.470588,0.707801
30,0.191304,0.164557,0.2,0.083333,0.24295,0.244186,0.470588,0.707801
25,0.130435,0.164557,0.2,0.041667,0.24295,0.244186,0.470588,0.707801
25,0.130435,0.177215,0.2,0.208333,0.24295,0.244186,0.470588,0.707801
29,0.156522,0.050633,0.2,0.041667,0.24295,0.244186,0.470588,0.707801
35,0.121739,0.21519,0.333333,0.333333,0.24295,0.244186,0.470588,0.707801
37,0.156522,0.151899,0.2,0.041667,0.24295,0.244186,0.470588,0.707801
36,0.156522,0.278481,0.333333,0.25,0.247289,0.27907,0.941176,0.425532
41,0.130435,0.240506,0.333333,0.125,0.247289,0.27907,0.941176,0.425532
29,0.130435,0.227848,0.266667,0.333333,0.247289,0.27907,0.941176,0.425532
43,0.182609,0.151899,0.2,0.041667,0.247289,0.27907,0.941176,0.425532
35,0.173913,0.050633,0.133333,0.083333,0.247289,0.27907,0.941176,0.425532
42,0.13913,0.189873,0.133333,0.083333,0.247289,0.27907,0.941176,0.425532
34,0.130435,0.189873,0.266667,0.125,0.247289,0.27907,0.941176,0.425532
50,0.069565,0.341772,0.6,0.5,0.286334,0.162791,0.470588,0.609929
58,0.06087,0.177215,0.4,0.125,0.286334,0.162791,0.470588,0.609929
61,0.078261,0.405063,0.466667,0.25,0.286334,0.162791,0.470588,0.609929
68,0.052174,0.329114,0.266667,0.125,0.286334,0.162791,0.470588,0.609929
61,0.043478,0.341772,0.533333,0.125,0.286334,0.162791,0.470588,0.609929
74,0.052174,0.468354,0.733333,0.208333,0.286334,0.162791,0.470588,0.609929
69,0.069565,0.367089,0.4,0.083333,0.286334,0.162791,0.470588,0.609929
83,0.034783,0.177215,0.466667,0.083333,0.295011,0.046512,0.882353,0.656738
96,0.043478,0.329114,0.266667,0.083333,0.295011,0.046512,0.882353,0.656738
108,0.017391,0.506329,0.866667,0.25,0.295011,0.046512,0.882353,0.656738
81,0.017391,0.379747,0.6,0.125,0.295011,0.046512,0.882353,0.656738
90,0.043478,0.455696,0.6,0.25,0.295011,0.046512,0.882353,0.656738
96,0.034783,0.468354,0.533333,0.125,0.295011,0.046512,0.882353,0.656738
69,0.026087,0.379747,0.666667,0.5,0.295011,0.046512,0.882353,0.656738
54,0.017391,0.341772,0.533333,0.083333,0.312364,0.255814,0.352941,0.801418
77,0.026087,0.468354,0.733333,0.291667,0.312364,0.255814,0.352941,0.801418
83,0.043478,0.291139,0.266667,0.041667,0.312364,0.255814,0.352941,0.801418
73,0.026087,0.189873,0.4,0.083333,0.312364,0.255814,0.352941,0.801418
59,0.052174,0.316456,0.533333,0.5,0.312364,0.255814,0.352941,0.801418
68,0.026087,0.405063,0.666667,0.5,0.312364,0.255814,0.352941,0.801418
85,0.034783,0.379747,0.533333,0.125,0.312364,0.255814,0.352941,0.801418
40,0.173913,0.101266,0.133333,0.041667,0.208243,0.581395,0.882353,0.680851
28,0.165217,0.151899,0.2,0.208333,0.208243,0.581395,0.882353,0.680851
33,0.191304,0.037975,0.2,0.041667,0.208243,0.581395,0.882353,0.680851
42,0.156522,0.189873,0.4,0.083333,0.208243,0.581395,0.882353,0.680851
41,0.182609,0.113924,0.133333,0.041667,0.208243,0.581395,0.882353,0.680851
39,0.2,0.177215,0.333333,0.125,0.208243,0.581395,0.882353,0.680851
26,0.147826,0.151899,0.266667,0.041667,0.208243,0.581395,0.882353,0.680851
14,0.182609,0.113924,0.133333,0.166667,0.095445,0.651163,0.882353,0.546099
19,0.226087,0.113924,0.2,0.083333,0.095445,0.651163,0.882353,0.546099
13,0.191304,0.075949,0.2,0.041667,0.095445,0.651163,0.882353,0.546099
17,0.217391,0,0.066667,0.041667,0.095445,0.651163,0.882353,0.546099
38,0.182609,0.113924,0.266667,0.125,0.095445,0.651163,0.882353,0.546099
22,0.217391,0.037975,0.066667,0.041667,0.095445,0.651163,0.882353,0.546099
23,0.2,0.075949,0.066667,0.041667,0.095445,0.651163,0.882353,0.546099
43,0.086957,0.35443,0.2,0.25,0.099783,0.197674,0.882353,0.57305
36,0.130435,0.075949,0.133333,0.125,0.099783,0.197674,0.882353,0.57305
30,0.086957,0.240506,0.266667,0.375,0.099783,0.197674,0.882353,0.57305
44,0.104348,0.202532,0.2,0.083333,0.099783,0.197674,0.882353,0.57305
29,0.104348,0.177215,0.2,0.125,0.099783,0.197674,0.882353,0.57305
38,0.086957,0.240506,0.266667,0.208333,0.099783,0.197674,0.882353,0.57305
41,0.121739,0.202532,0.2,0.083333,0.099783,0.197674,0.882353,0.57305
52,0.052174,0.43038,0.333333,0.375,0.151844,0.186047,0.882353,0.524823
40,0.052174,0.265823,0.266667,0.208333,0.151844,0.186047,0.882353,0.524823
56,0.06087,0.303797,0.266667,0.125,0.151844,0.186047,0.882353,0.524823
40,0.043478,0.329114,0.333333,0.5,0.151844,0.186047,0.882353,0.524823
51,0.078261,0.126582,0.266667,0.166667,0.151844,0.186047,0.882353,0.524823
48,0.052174,0.329114,0.333333,0.375,0.151844,0.186047,0.882353,0.524823
56,0.069565,0.291139,0.2,0.125,0.151844,0.186047,0.882353,0.524823
33,0.06087,0.316456,0.4,0.458333,0.151844,0.162791,0.941176,0.448227
34,0.06087,0.253165,0.266667,0.125,0.151844,0.162791,0.941176,0.448227
49,0.052174,0.35443,0.466667,0.5,0.151844,0.162791,0.941176,0.448227
47,0.086957,0.265823,0.2,0.083333,0.151844,0.162791,0.941176,0.448227
43,0.078261,0.392405,0.266667,0.25,0.151844,0.162791,0.941176,0.448227
44,0.078261,0.316456,0.266667,0.083333,0.151844,0.162791,0.941176,0.448227
36,0.086957,0.101266,0.266667,0.125,0.151844,0.162791,0.941176,0.448227
24,0.182609,0.088608,0.066667,0.125,0.097614,0.511628,0.882353,0.529078
27,0.208696,0.037975,0.133333,0.125,0.097614,0.511628,0.882353,0.529078
34,0.182609,0.101266,0.133333,0.083333,0.097614,0.511628,0.882353,0.529078
33,0.191304,0.088608,0.133333,0.083333,0.097614,0.511628,0.882353,0.529078
34,0.173913,0.126582,0.2,1,0.097614,0.511628,0.882353,0.529078
24,0.165217,0.151899,0.2,0.333333,0.097614,0.511628,0.882353,0.529078
30,0.191304,0.189873,0.133333,0.166667,0.097614,0.511628,0.882353,0.529078
28,0.2,0.164557,0.2,0.166667,0,0.395349,0.794118,0.609929
